Link incidecoder,brand,short_product_name,date_upload,incide_enDescription,incide_ingredients,incide_imageKey,process,productName,productName_clean,incide_productName,isTrue_productName
https://incidecoder.com/products/clarins-extra-firming-lip-contour-balm,Clarins,Extra Firming Lip & Contour Balm,12/20/2023,"Repairs, replenishes, softens and moisturises chapped lips. Smooth the appearance of lines and wrinkles on the contour area. Lips appear naturally fuller younger and defined","Paraffinum Liquidum, Cera Microcristallina, Octyldodecyl Stearoyl Stearate, Paraffin, Octyldodecanol, Bis-Diglyceryl Polyacyladipate-2, Synthetic Wax, Butyrospermum Parkii Butter Extract, Rubus Idaeus Seed Oil, Methyl Methacrylate Crosspolymer, Tocopheryl Acetate, Ethylhexyl Palmitate, Parfum, Bisabolol, Ammonium Glycyrrhizate, Tribehenin, Sorbitan Isostearate, Palmitoyl Oligopeptide, Linalool, Titanium Dioxide, Mica, Ci 77491",https://incidecoder-content.storage.googleapis.com/501a7f43-683a-434f-b96b-49a29341ca94/products/clarins-extra-firming-lip-contour-balm/clarins-extra-firming-lip-contour-balm_front_photo_original.jpeg,Success,Clarins Extra-Firming Lip & Contour Balm,Clarins Extra-Firming Lip & Contour Balm,Clarins Extra Firming Lip & Contour Balm,True
https://incidecoder.com/products/clarins-pore-control-serum,Clarins,Pore Control Serum,04/01/2020,A skin-perfecting treatment designed to reduce the appearance of visible pores.,"Aqua/​Water/​Eau, Dimethicone, Alcohol, Butylene Glycol, Glycerin, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Polysilicone-11, PEG-11 Methyl Ether Dimethicone, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Cellulose, Propanediol, Glycolic Acid, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Ci 77891/​Titanium Dioxide, Silica, Polymethyl Methacrylate, Mica, Sodium Citrate, Sodium Hydroxide, Ethylhexylglycerin, Parfum/​Fragrance, Disodium EDTA, Tartaric Acid, Sodium Hyaluronate, Vitis Vinifera (Grape) Flower Cell Extract, Arginine, Caprylic/​Capric Triglyceride, Caprylhydroxamic Acid, Tamarindus Indica Extract, Caprylyl Glycol, Decyl Glucoside, Citric Acid, Arbutus Unedo Fruit Extract, Sorbic Acid",https://incidecoder-content.storage.googleapis.com/4b8b717e-0704-4794-a0c9-c8ad93ab4c1a/products/clarins-pore-control-serum/clarins-pore-control-serum_front_photo_original.jpeg,Success,Clarins Pore Control Serum,Clarins Pore Control Serum,Clarins Pore Control Serum,True
,,,,,,,None link found,Clarins Super Restorative Night Cream - Very Dry Skin,Clarins Super Restorative Night Cream - Very Dry Skin,,True
,,,,,,,None link found,Clarins Lotus Face Treatment Oil,Clarins Lotus Face Treatment Oil,,True
https://incidecoder.com/products/clarins-beauty-flash-peel,Clarins,Beauty Flash Peel,09/01/2022,An at-home resurfacing treatment for radiant skin.,"Aqua/​Water/​Eau, Alcohol, Butylene Glycol, Glycolic Acid, Hydroxyethylcellulose, Sodium Hydroxide, Salicylic Acid, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Parfum/​Fragrance, Sodium Glycolate, Ethylene Brassylate",https://incidecoder-content.storage.googleapis.com/b88ad885-8854-47ce-a16a-cde74029d5ca/products/clarins-beauty-flash-peel/clarins-beauty-flash-peel_front_photo_original.jpeg,Success,Clarins Beauty Flash Peel,Clarins Beauty Flash Peel,Clarins Beauty Flash Peel,True
,,,,,,,None link found,Clarins Multi-Active Matte Emulsion Moisturizer,Clarins Multi-Active Matte Emulsion Moisturizer,,True
,,,,,,,None link found,Clarins Hydra-Essentiel Rich Cream with Hyaluronic Acid,Clarins Hydra-Essentiel Rich Cream with Hyaluronic Acid,,True
,,,,,,,None link found,Clarins My Clarins PURE-RESET purifying matifying toner,Clarins My Clarins PURE-RESET purifying matifying toner,,True
https://incidecoder.com/products/clarins-total-cleansing-oil,Clarins,Total Cleansing Oil,12/28/2020,"Easy-rinse cleansing oil that water activates into a silky milk to instantly remove long-wearing, heavy, and waterproof makeup and pollutants.","Helianthus Annuus (Sunflower) Seed Oil, C9-12 Alkane, PEG-20 Glyceryl Triisostearate, Prunus Armeniaca (Apricot) Kernel Oil, Aqua/​Water/​Eau, Propanediol, Parfum/​Fragrance, Tocopherol, Melissa Officinalis Leaf Extract**, Sodium Citrate, Gentiana Lutea Extract**, Citric Acid, Capsicum Annuum Fruit Extract, Maltodextrin, Moringa Oleifera Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract",https://incidecoder-content.storage.googleapis.com/2b631bac-a023-488d-bdc8-f9ef69aaf2db/products/clarins-total-cleansing-oil/clarins-total-cleansing-oil_front_photo_original.jpeg,Success,Clarins Total Cleansing Oil,Clarins Total Cleansing Oil,Clarins Total Cleansing Oil,True
https://incidecoder.com/products/clarins-total-cleansing-oil,Clarins,Total Cleansing Oil,12/28/2020,"Easy-rinse cleansing oil that water activates into a silky milk to instantly remove long-wearing, heavy, and waterproof makeup and pollutants.","Helianthus Annuus (Sunflower) Seed Oil, C9-12 Alkane, PEG-20 Glyceryl Triisostearate, Prunus Armeniaca (Apricot) Kernel Oil, Aqua/​Water/​Eau, Propanediol, Parfum/​Fragrance, Tocopherol, Melissa Officinalis Leaf Extract**, Sodium Citrate, Gentiana Lutea Extract**, Citric Acid, Capsicum Annuum Fruit Extract, Maltodextrin, Moringa Oleifera Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract",https://incidecoder-content.storage.googleapis.com/2b631bac-a023-488d-bdc8-f9ef69aaf2db/products/clarins-total-cleansing-oil/clarins-total-cleansing-oil_front_photo_original.jpeg,Success,Clarins Total Cleansing Oil,Clarins Total Cleansing Oil,Clarins Total Cleansing Oil,True
,,,,,,,None link found,Clarins Plant Gold Nutri-Revitalizing Oil-Emulsion,Clarins Plant Gold Nutri-Revitalizing Oil-Emulsion,,True
,,,,,,,None link found,Clarins Bright Plus Dark Spot-Targeting Moisturizing Emulsion,Clarins Bright Plus Dark Spot-Targeting Moisturizing Emulsion,,True
https://incidecoder.com/products/clarins-bright-plus-dark-spot-targeting-milky-essence,Clarins,Bright Plus Dark Spot-targeting Milky Essence,06/16/2023,"A soothing, milky treatment essence for normal to dry skin types that hydrates and prepares skin for the rest of your skincare routine, while targeting dark spots for a visibly brighter, even complexion.","Aqua/​Water/​Eau, Sorbitan Stearate, Pentylene Glycol, Glycerin, Butylene Glycol, Ascorbyl Glucoside, Ceteareth-20, Isononyl Isononanoate, Squalane, Boron Nitride, Dimethicone, Acrylates Copolymer, Sodium Citrate, Sodium Hydroxide, Chlorphenesin, Ethylhexylglycerin, Tetrasodium EDTA, Xanthan Gum, Biotin, Parfum/​Fragrance, Citric Acid, Malpighia Emarginata (Acerola) Fruit Extract, Alchemilla Vulgaris Extract, Xylitol, Malpighia Emarginata (Acerola) Seed Extract, Pancratium Maritimum Extract, Rhodomyrtus Tomentosa Fruit Extract",https://incidecoder-content.storage.googleapis.com/3de1c8be-10c2-418f-a1bd-4d6972fdc4d9/products/clarins-bright-plus-dark-spot-targeting-milky-essence/clarins-bright-plus-dark-spot-targeting-milky-essence_front_photo_original.jpeg,Success,Clarins Bright Plus Dark Spot-Targeting Milky Essence,Clarins Bright Plus Dark Spot-Targeting Milky Essence,Clarins Bright Plus Dark Spot-targeting Milky Essence,True
,,,,,,,None link found,Clarins Hydra-Essentiel Hydrating Multi-Protection Mist,Clarins Hydra-Essentiel Hydrating Multi-Protection Mist,,True
https://incidecoder.com/products/clarins-extra-firming-phyto-serum,Clarins,Extra-Firming Phyto-Serum,11/07/2019,"A breakthrough power lift serum that visibly firms, lifts, and tightens slackened skin to help visibly redefine facial contours with results you can see after first use.","Aqua/​Water/​Eau, Pentylene Glycol, Glycerin, Maltose, Chenopodium Quinoa Seed Extract, PPG-5-Ceteth-20, Polyacrylate Crosspolymer-6, Phenoxyethanol, Cellulose, Ci 77891/​Titanium Dioxide, Agave Tequilana Leaf Extract, Anigozanthos Flavidus Extract, Ethylhexylglycerin, Parfum/​Fragrance, Tocopheryl Acetate, Synthetic Fluorphlogopite, Hydrolyzed Lupine Protein, Sodium Hyaluronate, Disodium EDTA, Betaine, Sorbitol, Biosaccharide Gum-4, T-Butyl Alcohol, Mitracarpus Scaber Extract, Tin Oxide, Ci 14700/​Red 4, Ci 19140/​Yellow 5",https://incidecoder-content.storage.googleapis.com/13ffe8d5-cfca-449f-a1f7-44e75cfeda5d/products/clarins-extra-firming-phyto-serum/clarins-extra-firming-phyto-serum_front_photo_original.jpeg,Success,Clarins Extra-Firming Phyto-Serum,Clarins Extra-Firming Phyto-Serum,Clarins Extra-Firming Phyto-Serum,True
,,,,,,,None link found,Clarins Extra-Firming Day - Dry Skin,Clarins Extra-Firming Day - Dry Skin,,True
